Time,SpineBase_x,SpineBase_y,SpineBase_z,SpineMid_x,SpineMid_y,SpineMid_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,SpineShoulder_x,SpineShoulder_y,SpineShoulder_z,HandTipLeft_x,HandTipLeft_y,HandTipLeft_z,ThumbLeft_x,ThumbLeft_y,ThumbLeft_z,HandTipRight_x,HandTipRight_y,HandTipRight_z,ThumbRight_x,ThumbRight_y,ThumbRight_z
10.6669,-0.0461,0.2176,3.2256,-0.0425,0.5155,3.1103,-0.0378,0.8043,2.9813,-0.0220,0.8736,2.9202,-0.2089,0.7004,3.0739,-0.2952,0.4783,3.1097,-0.1988,0.3351,2.9540,-0.1711,0.3027,2.9173,0.1273,0.7077,3.1173,0.1958,0.4554,3.2421,0.2521,0.2236,3.2093,0.2402,0.1495,3.1936,-0.1222,0.2122,3.1802,-0.0930,-0.2259,3.2145,-0.0507,-0.5978,3.2657,-0.1258,-0.6118,3.1108,0.0312,0.2175,3.1900,0.0490,-0.1596,3.0041,0.0552,-0.5179,3.0202,0.0332,-0.6184,2.9141,-0.0391,0.7335,3.0160,-0.1317,0.2689,2.9131,-0.1789,0.3305,2.8846,0.2333,0.0734,3.2080,0.2620,0.1357,3.1759
10.7339,-0.0417,0.2158,3.2050,-0.0337,0.5143,3.0881,-0.0252,0.8037,2.9580,-0.0048,0.8738,2.8985,-0.1957,0.7016,3.0437,-0.2945,0.4870,3.0757,-0.2078,0.3545,2.9047,-0.1829,0.3149,2.8754,0.1370,0.6999,3.0919,0.2090,0.4520,3.1964,0.2663,0.2238,3.1445,0.2557,0.1447,3.1194,-0.1185,0.2122,3.1588,-0.0958,-0.2195,3.1911,-0.0521,-0.5996,3.2590,-0.1280,-0.6132,3.1046,0.0361,0.2139,3.1701,0.0449,-0.1682,3.0039,0.0543,-0.5178,3.0206,0.0250,-0.6209,2.9169,-0.0274,0.7328,2.9929,-0.1470,0.2814,2.8710,-0.2117,0.3158,2.8444,0.2482,0.0742,3.1056,0.2699,0.0935,3.1038
10.8000,-0.0384,0.2189,3.1873,-0.0226,0.5167,3.0670,-0.0048,0.8050,2.9327,0.0157,0.8741,2.8730,-0.1794,0.7115,3.0187,-0.3002,0.5107,3.0436,-0.2271,0.3794,2.8650,-0.2039,0.3390,2.8350,0.1494,0.6995,3.0687,0.2221,0.4592,3.1512,0.2805,0.2220,3.0682,0.2755,0.1499,3.0391,-0.1153,0.2172,3.1394,-0.0932,-0.2183,3.1795,-0.0545,-0.6018,3.2566,-0.1309,-0.6149,3.1026,0.0393,0.2154,3.1542,0.0527,-0.1606,2.9748,0.0534,-0.5195,3.0213,0.0256,-0.6209,2.9173,-0.0095,0.7344,2.9687,-0.1674,0.3043,2.8343,-0.2353,0.3306,2.8089,0.2691,0.0829,3.0186,0.2906,0.1606,3.0015
10.8670,-0.0375,0.2296,3.1710,-0.0149,0.5275,3.0478,0.0088,0.8160,2.9109,0.0319,0.8851,2.8510,-0.1679,0.7264,2.9969,-0.3019,0.5402,3.0242,-0.2429,0.4143,2.8363,-0.2264,0.3723,2.8040,0.1650,0.7063,3.0407,0.2340,0.4796,3.1155,0.2983,0.2522,3.0108,0.2951,0.1788,2.9581,-0.1139,0.2285,3.1241,-0.0945,-0.2202,3.1651,-0.0560,-0.5993,3.2485,-0.1334,-0.6140,3.0954,0.0398,0.2250,3.1370,0.0451,-0.1665,2.9920,0.0530,-0.5192,3.0214,0.0523,-0.6184,2.9155,0.0028,0.7454,2.9476,-0.1940,0.3426,2.7885,-0.2554,0.3702,2.7744,0.2922,0.1165,2.9349,0.3207,0.1751,2.9308
10.9344,-0.0360,0.2469,3.1577,-0.0084,0.5434,3.0296,0.0195,0.8304,2.8880,0.0421,0.8969,2.8270,-0.1584,0.7532,2.9782,-0.3013,0.5629,3.0161,-0.2545,0.4377,2.8242,-0.2409,0.4042,2.7866,0.1749,0.7179,3.0174,0.2429,0.5084,3.0834,0.3035,0.2917,2.9642,0.3026,0.2210,2.8860,-0.1137,0.2460,3.1133,-0.1085,-0.2074,3.0932,-0.0669,-0.5850,3.2325,-0.1382,-0.6155,3.0795,0.0426,0.2416,3.1211,0.0474,-0.1646,2.9933,0.0527,-0.5192,3.0227,0.0484,-0.6175,2.9176,0.0126,0.7601,2.9259,-0.2074,0.3686,2.7678,-0.2747,0.3918,2.7622,0.3028,0.1685,2.8564,0.3269,0.2035,2.8521
11.0008,-0.0320,0.2643,3.1398,-0.0044,0.5560,3.0143,0.0227,0.8385,2.8759,0.0441,0.9036,2.8140,-0.1560,0.7633,2.9726,-0.2978,0.5794,3.0180,-0.2561,0.4458,2.8202,-0.2445,0.4153,2.7858,0.1790,0.7298,3.0022,0.2510,0.5226,3.0621,0.3087,0.3194,2.9107,0.3007,0.2512,2.8390,-0.1101,0.2668,3.0947,-0.1206,-0.1483,3.0250,-0.0936,-0.5015,3.2252,-0.1432,-0.5711,3.0798,0.0469,0.2552,3.1041,0.0544,-0.1570,2.9965,0.0515,-0.5134,3.0268,0.0707,-0.6131,2.9121,0.0160,0.7693,2.9129,-0.2101,0.3899,2.7654,-0.2779,0.4151,2.7657,0.2928,0.2057,2.8082,0.3222,0.2100,2.8237
11.0674,-0.0254,0.2748,3.1250,-0.0013,0.5653,3.0033,0.0224,0.8467,2.8677,0.0418,0.9123,2.8052,-0.1563,0.7708,2.9657,-0.2942,0.5835,3.0197,-0.2595,0.4498,2.8237,-0.2448,0.4100,2.7928,0.1800,0.7459,2.9892,0.2518,0.5347,3.0489,0.3042,0.3525,2.9113,0.2950,0.2790,2.8181,-0.1037,0.2779,3.0808,-0.1153,-0.1321,3.0016,-0.0961,-0.4391,3.1987,-0.1459,-0.5333,3.0753,0.0536,0.2647,3.0886,0.0551,-0.1546,3.0048,0.0490,-0.5130,3.0310,0.0709,-0.6129,2.9117,0.0166,0.7777,2.9041,-0.2162,0.3851,2.7676,-0.2798,0.3889,2.7771,0.2875,0.2365,2.7762,0.2967,0.2171,2.8118
11.1341,-0.0183,0.2815,3.1142,0.0004,0.5727,2.9906,0.0195,0.8551,2.8526,0.0366,0.9209,2.7897,-0.1580,0.7779,2.9579,-0.2884,0.5837,3.0208,-0.2586,0.4485,2.8325,-0.2362,0.3971,2.8068,0.1792,0.7566,2.9777,0.2483,0.5444,3.0392,0.2991,0.3578,2.9007,0.2889,0.2861,2.8150,-0.0971,0.2832,3.0720,-0.1052,-0.1512,2.9876,-0.1254,-0.5193,3.0721,-0.1727,-0.5935,2.9635,0.0611,0.2727,3.0754,0.0585,-0.1555,3.0094,0.0489,-0.5137,3.0326,0.0814,-0.6100,2.9119,0.0148,0.7860,2.8896,-0.2032,0.3658,2.7823,-0.2645,0.3721,2.7911,0.2812,0.2394,2.7801,0.3091,0.2357,2.8026
11.2004,-0.0129,0.2815,3.1036,-0.0000,0.5747,2.9818,0.0133,0.8588,2.8446,0.0298,0.9243,2.7814,-0.1606,0.7799,2.9501,-0.2796,0.5812,3.0214,-0.2486,0.4370,2.8404,-0.2263,0.3831,2.8184,0.1768,0.7620,2.9678,0.2473,0.5448,3.0336,0.2963,0.3559,2.8966,0.2810,0.2776,2.8305,-0.0911,0.2817,3.0616,-0.1034,-0.1618,2.9811,-0.1153,-0.5060,3.0574,-0.1558,-0.5974,2.9274,0.0658,0.2740,3.0648,0.0666,-0.1650,3.0175,0.0492,-0.5161,3.0333,0.1136,-0.6023,2.9120,0.0102,0.7892,2.8814,-0.1904,0.3498,2.7973,-0.2526,0.3580,2.7995,0.2728,0.2239,2.7945,0.3080,0.2293,2.8104
11.2678,-0.0106,0.2788,3.0968,-0.0009,0.5733,2.9735,0.0086,0.8585,2.8358,0.0208,0.9240,2.7716,-0.1639,0.7776,2.9434,-0.2774,0.5766,3.0208,-0.2419,0.4259,2.8463,-0.2195,0.3720,2.8224,0.1730,0.7636,2.9607,0.2455,0.5382,3.0271,0.2871,0.3269,2.8960,0.2754,0.2549,2.8503,-0.0885,0.2781,3.0550,-0.1021,-0.1675,2.9799,-0.1123,-0.5192,3.0418,-0.1422,-0.6029,2.9185,0.0677,0.2722,3.0578,0.0799,-0.1638,3.0215,0.0553,-0.5185,3.0350,0.1239,-0.5997,2.9117,0.0064,0.7886,2.8727,-0.1845,0.3409,2.7981,-0.2338,0.3259,2.8123,0.2729,0.2016,2.8167,0.2976,0.2700,2.8253
11.3343,-0.0112,0.2788,3.0938,-0.0047,0.5729,2.9679,0.0004,0.8571,2.8281,0.0122,0.9228,2.7641,-0.1729,0.7747,2.9347,-0.2778,0.5726,3.0173,-0.2402,0.4181,2.8469,-0.2173,0.3634,2.8222,0.1639,0.7635,2.9539,0.2379,0.5329,3.0246,0.2811,0.3096,2.9129,0.2741,0.2347,2.8873,-0.0893,0.2778,3.0519,-0.0974,-0.1561,2.9838,-0.0963,-0.5247,3.0345,-0.1245,-0.6033,2.9199,0.0673,0.2726,3.0549,0.0896,-0.1584,3.0225,0.0726,-0.5163,3.0394,0.1383,-0.5969,2.9135,-0.0007,0.7875,2.8654,-0.1857,0.3264,2.8076,-0.2452,0.3395,2.8031,0.2686,0.1751,2.8584,0.3047,0.2239,2.8669
11.4003,-0.0123,0.2831,3.0901,-0.0107,0.5769,2.9602,-0.0114,0.8603,2.8158,0.0034,0.9248,2.7528,-0.1839,0.7767,2.9193,-0.2795,0.5729,3.0051,-0.2348,0.4109,2.8439,-0.2138,0.3622,2.8146,0.1520,0.7725,2.9459,0.2160,0.5354,3.0270,0.2734,0.3030,2.9398,0.2650,0.2366,2.9299,-0.0896,0.2809,3.0485,-0.0929,-0.1466,2.9920,-0.0868,-0.5243,3.0347,-0.1173,-0.6023,2.9178,0.0651,0.2782,3.0509,0.0966,-0.1544,3.0233,0.0950,-0.5121,3.0385,0.1486,-0.5992,2.9109,-0.0111,0.7911,2.8543,-0.1902,0.3234,2.8056,-0.2458,0.3563,2.7917,0.2716,0.1803,2.9133,0.2895,0.2384,2.9012
11.4667,-0.0149,0.2895,3.0859,-0.0170,0.5824,2.9530,-0.0204,0.8649,2.8065,-0.0031,0.9272,2.7433,-0.1905,0.7811,2.9099,-0.2895,0.5747,2.9916,-0.2353,0.4102,2.8363,-0.2129,0.3684,2.8071,0.1456,0.7793,2.9438,0.2047,0.5398,3.0331,0.2606,0.3104,2.9705,0.2513,0.2471,2.9625,-0.0922,0.2870,3.0424,-0.0923,-0.1452,2.9986,-0.0865,-0.5243,3.0354,-0.1182,-0.6030,2.9168,0.0627,0.2845,3.0485,0.1018,-0.1555,3.0300,0.1159,-0.5088,3.0509,0.1492,-0.5977,2.9154,-0.0195,0.7958,2.8455,-0.1848,0.3318,2.7922,-0.2153,0.3524,2.7640,0.2603,0.1846,2.9567,0.2784,0.2526,2.9397
11.5337,-0.0191,0.2914,3.0823,-0.0210,0.5843,2.9498,-0.0234,0.8668,2.8041,-0.0078,0.9280,2.7393,-0.1945,0.7821,2.9056,-0.2997,0.5736,2.9756,-0.2346,0.4089,2.8249,-0.2131,0.3684,2.7916,0.1410,0.7825,2.9434,0.1970,0.5418,3.0413,0.2543,0.3129,2.9852,0.2428,0.2545,2.9821,-0.0959,0.2887,3.0384,-0.0956,-0.1472,3.0029,-0.0876,-0.5238,3.0362,-0.1189,-0.6031,2.9176,0.0581,0.2865,3.0454,0.1043,-0.1600,3.0357,0.1172,-0.5101,3.0570,0.1493,-0.5976,2.9198,-0.0228,0.7977,2.8429,-0.1859,0.3324,2.7807,-0.2469,0.3780,2.7714,0.2352,0.1814,2.9741,0.2663,0.2492,2.9532
11.6001,-0.0225,0.2924,3.0793,-0.0254,0.5862,2.9467,-0.0285,0.8699,2.8012,-0.0141,0.9318,2.7362,-0.1989,0.7831,2.9037,-0.3018,0.5725,2.9722,-0.2379,0.4151,2.8131,-0.2137,0.3707,2.7805,0.1353,0.7866,2.9423,0.1884,0.5438,3.0481,0.2482,0.3144,3.0000,0.2395,0.2498,2.9904,-0.0983,0.2891,3.0357,-0.0990,-0.1492,3.0050,-0.0889,-0.5212,3.0393,-0.1193,-0.6027,2.9187,0.0537,0.2882,3.0422,0.1029,-0.1599,3.0357,0.1160,-0.5100,3.0592,0.1490,-0.5973,2.9221,-0.0277,0.8005,2.8400,-0.1852,0.3357,2.7712,-0.2419,0.3574,2.7478,0.2428,0.1850,2.9759,0.2588,0.2638,2.9551
11.6671,-0.0250,0.2957,3.0775,-0.0281,0.5878,2.9456,-0.0319,0.8707,2.8006,-0.0180,0.9333,2.7358,-0.2057,0.7850,2.8998,-0.3028,0.5741,2.9704,-0.2401,0.4190,2.8085,-0.2179,0.3755,2.7783,0.1287,0.7899,2.9430,0.1840,0.5441,3.0498,0.2461,0.3157,3.0048,0.2399,0.2530,2.9972,-0.1004,0.2911,3.0333,-0.1039,-0.1521,3.0080,-0.0893,-0.5207,3.0409,-0.1214,-0.6017,2.9205,0.0509,0.2929,3.0410,0.0985,-0.1545,3.0225,0.1077,-0.5096,3.0545,0.1472,-0.5972,2.9202,-0.0309,0.8015,2.8392,-0.1868,0.3428,2.7684,-0.2496,0.3645,2.7545,0.2434,0.1840,2.9925,0.2581,0.2356,2.9566
11.7345,-0.0277,0.2963,3.0741,-0.0339,0.5892,2.9434,-0.0416,0.8728,2.8003,-0.0235,0.9342,2.7358,-0.2127,0.7869,2.8979,-0.3128,0.5772,2.9674,-0.2413,0.4205,2.8109,-0.2195,0.3712,2.7909,0.1216,0.7921,2.9449,0.1781,0.5459,3.0509,0.2436,0.3189,3.0077,0.2371,0.2545,2.9945,-0.1030,0.2910,3.0293,-0.1036,-0.1580,3.0124,-0.0903,-0.5198,3.0438,-0.1247,-0.6015,2.9227,0.0482,0.2941,3.0382,0.0916,-0.1506,3.0111,0.0772,-0.5147,3.0470,0.1397,-0.5969,2.9201,-0.0396,0.8034,2.8384,-0.1770,0.3406,2.7832,-0.2330,0.3226,2.7866,0.2388,0.1875,2.9846,0.2593,0.2532,2.9635
11.8002,-0.0309,0.2947,3.0686,-0.0378,0.5890,2.9430,-0.0480,0.8737,2.8051,-0.0322,0.9366,2.7416,-0.2181,0.7861,2.9005,-0.3248,0.5757,2.9683,-0.2441,0.4214,2.8140,-0.2266,0.3659,2.7991,0.1161,0.7932,2.9480,0.1762,0.5464,3.0522,0.2393,0.3318,3.0148,0.2375,0.2564,2.9881,-0.1064,0.2884,3.0229,-0.1039,-0.1656,3.0153,-0.0935,-0.5209,3.0468,-0.1265,-0.6017,2.9230,0.0454,0.2932,3.0334,0.0821,-0.1527,3.0082,0.0616,-0.5198,3.0524,0.1298,-0.5957,2.9237,-0.0452,0.8040,2.8415,-0.2032,0.3313,2.7969,-0.2568,0.3634,2.7660,0.2349,0.1854,2.9782,0.2595,0.2565,2.9606
11.8670,-0.0338,0.2920,3.0628,-0.0412,0.5886,2.9428,-0.0531,0.8753,2.8109,-0.0383,0.9390,2.7476,-0.2244,0.7832,2.9039,-0.3289,0.5744,2.9680,-0.2478,0.4171,2.8171,-0.2327,0.3616,2.7968,0.1133,0.7931,2.9496,0.1754,0.5471,3.0540,0.2392,0.3326,3.0118,0.2379,0.2550,2.9822,-0.1094,0.2857,3.0174,-0.1078,-0.1684,3.0104,-0.1009,-0.5215,3.0491,-0.1357,-0.6021,2.9267,0.0427,0.2906,3.0275,0.0762,-0.1569,3.0072,0.0613,-0.5193,3.0540,0.1284,-0.5955,2.9247,-0.0500,0.8050,2.8456,-0.2072,0.3287,2.7937,-0.2013,0.3717,2.7623,0.2355,0.1860,2.9676,0.2619,0.2631,2.9590
11.9338,-0.0365,0.2902,3.0563,-0.0437,0.5884,2.9423,-0.0558,0.8762,2.8147,-0.0413,0.9407,2.7514,-0.2269,0.7827,2.9069,-0.3315,0.5733,2.9671,-0.2497,0.4156,2.8170,-0.2342,0.3650,2.7909,0.1107,0.7932,2.9520,0.1751,0.5480,3.0564,0.2407,0.3294,3.0090,0.2419,0.2538,2.9847,-0.1120,0.2841,3.0111,-0.1116,-0.1692,3.0044,-0.1036,-0.5220,3.0496,-0.1363,-0.6014,2.9278,0.0400,0.2886,3.0210,0.0694,-0.1611,3.0054,0.0614,-0.5188,3.0567,0.1243,-0.5965,2.9257,-0.0526,0.8055,2.8482,-0.2142,0.3274,2.7832,-0.2336,0.3511,2.7460,0.2414,0.1869,2.9700,0.2618,0.2698,2.9534
11.9998,-0.0366,0.2881,3.0506,-0.0445,0.5879,2.9417,-0.0565,0.8764,2.8171,-0.0419,0.9419,2.7544,-0.2276,0.7818,2.9079,-0.3350,0.5672,2.9631,-0.2506,0.4147,2.8090,-0.2321,0.3670,2.7803,0.1100,0.7920,2.9534,0.1761,0.5477,3.0587,0.2428,0.3252,3.0075,0.2444,0.2521,2.9862,-0.1122,0.2818,3.0052,-0.1139,-0.1716,2.9962,-0.1045,-0.5226,3.0498,-0.1370,-0.6015,2.9277,0.0400,0.2868,3.0154,0.0685,-0.1618,3.0032,0.0615,-0.5189,3.0580,0.1242,-0.5960,2.9265,-0.0534,0.8056,2.8498,-0.2037,0.3333,2.7734,-0.2340,0.3953,2.7427,0.2468,0.1850,2.9761,0.2665,0.2660,2.9613
12.0669,-0.0358,0.2851,3.0452,-0.0430,0.5854,2.9391,-0.0521,0.8739,2.8174,-0.0404,0.9411,2.7546,-0.2271,0.7800,2.9069,-0.3349,0.5654,2.9588,-0.2518,0.4156,2.8013,-0.2288,0.3666,2.7700,0.1099,0.7901,2.9543,0.1772,0.5471,3.0601,0.2447,0.3250,3.0087,0.2476,0.2501,2.9866,-0.1113,0.2785,2.9981,-0.1138,-0.1721,2.9866,-0.1055,-0.5234,3.0477,-0.1381,-0.6017,2.9271,0.0407,0.2842,3.0115,0.0673,-0.1653,2.9988,0.0613,-0.5190,3.0582,0.1241,-0.5958,2.9265,-0.0501,0.8034,2.8496,-0.2074,0.3295,2.7595,-0.1846,0.3260,2.7956,0.2467,0.1812,2.9758,0.2730,0.2487,2.9604
12.1341,-0.0354,0.2818,3.0408,-0.0421,0.5830,2.9358,-0.0502,0.8729,2.8161,-0.0332,0.9388,2.7526,-0.2226,0.7767,2.9032,-0.3349,0.5629,2.9511,-0.2513,0.4153,2.7918,-0.2266,0.3647,2.7581,0.1116,0.7864,2.9551,0.1787,0.5458,3.0619,0.2472,0.3241,3.0113,0.2492,0.2494,2.9901,-0.1111,0.2759,2.9938,-0.1129,-0.1731,2.9746,-0.1081,-0.5248,3.0446,-0.1375,-0.6020,2.9269,0.0412,0.2802,3.0071,0.0649,-0.1700,2.9923,0.0601,-0.5214,3.0564,0.1242,-0.5974,2.9248,-0.0484,0.8021,2.8481,-0.2013,0.3265,2.7498,-0.1808,0.3249,2.7675,0.2511,0.1760,2.9742,0.2723,0.2379,2.9629
12.1999,-0.0348,0.2795,3.0381,-0.0383,0.5795,2.9310,-0.0407,0.8686,2.8097,-0.0185,0.9335,2.7462,-0.2111,0.7722,2.8954,-0.3308,0.5605,2.9411,-0.2474,0.4147,2.7798,-0.2229,0.3644,2.7475,0.1189,0.7797,2.9553,0.1851,0.5406,3.0661,0.2517,0.3165,3.0155,0.2513,0.2389,2.9974,-0.1106,0.2739,2.9905,-0.1149,-0.1698,2.9619,-0.1087,-0.5253,3.0401,-0.1398,-0.6029,2.9250,0.0419,0.2777,3.0049,0.0631,-0.1709,2.9827,0.0582,-0.5233,3.0542,0.1239,-0.5988,2.9234,-0.0404,0.7980,2.8423,-0.1995,0.3203,2.7436,-0.1763,0.3197,2.7850,0.2470,0.1699,2.9816,0.2740,0.2030,2.9730
12.2674,-0.0343,0.2772,3.0361,-0.0317,0.5758,2.9258,-0.0246,0.8644,2.8002,0.0030,0.9286,2.7374,-0.2003,0.7726,2.8900,-0.3241,0.5673,2.9327,-0.2450,0.4196,2.7709,-0.2189,0.3720,2.7383,0.1304,0.7730,2.9516,0.1968,0.5353,3.0696,0.2557,0.3067,3.0169,0.2540,0.2320,3.0045,-0.1103,0.2724,2.9885,-0.1172,-0.1704,2.9546,-0.1083,-0.5262,3.0360,-0.1439,-0.6059,2.9229,0.0426,0.2743,3.0031,0.0606,-0.1737,2.9789,0.0552,-0.5250,3.0527,0.1234,-0.6001,2.9234,-0.0268,0.7937,2.8340,-0.1963,0.3330,2.7311,-0.1790,0.3284,2.7646,0.2463,0.1595,2.9872,0.2748,0.2078,2.9749
12.3340,-0.0341,0.2768,3.0348,-0.0235,0.5744,2.9187,-0.0064,0.8614,2.7871,0.0213,0.9226,2.7237,-0.1824,0.7771,2.8808,-0.3179,0.5757,2.9280,-0.2385,0.4289,2.7596,-0.2156,0.3835,2.7340,0.1466,0.7692,2.9425,0.2089,0.5293,3.0676,0.2587,0.3016,3.0197,0.2559,0.2257,3.0076,-0.1101,0.2732,2.9871,-0.1251,-0.1706,2.9391,-0.1059,-0.5259,3.0298,-0.1479,-0.6081,2.9196,0.0429,0.2728,3.0014,0.0599,-0.1719,2.9746,0.0529,-0.5287,3.0483,0.1297,-0.6001,2.9227,-0.0110,0.7912,2.8224,-0.1935,0.3457,2.7243,-0.1643,0.3413,2.7645,0.2479,0.1553,2.9956,0.2775,0.2118,2.9819
12.4007,-0.0339,0.2789,3.0348,-0.0161,0.5756,2.9127,0.0082,0.8597,2.7734,0.0374,0.9194,2.7100,-0.1675,0.7828,2.8715,-0.3083,0.5862,2.9239,-0.2318,0.4355,2.7583,-0.2055,0.3915,2.7378,0.1609,0.7664,2.9303,0.2188,0.5282,3.0611,0.2647,0.2986,3.0210,0.2600,0.2232,3.0066,-0.1096,0.2785,2.9872,-0.1502,-0.1499,2.9176,-0.1177,-0.5203,3.0106,-0.1494,-0.6088,2.9184,0.0430,0.2732,3.0014,0.0612,-0.1625,2.9704,0.0543,-0.5266,3.0466,0.1224,-0.6035,2.9187,0.0020,0.7904,2.8108,-0.1809,0.3568,2.7331,-0.1530,0.3550,2.7537,0.2506,0.1570,3.0071,0.2828,0.2262,2.9774
12.4671,-0.0344,0.2811,3.0355,-0.0114,0.5752,2.9090,0.0187,0.8555,2.7635,0.0494,0.9136,2.6996,-0.1584,0.7829,2.8656,-0.2978,0.5885,2.9232,-0.2172,0.4379,2.7565,-0.1878,0.3955,2.7444,0.1699,0.7629,2.9224,0.2247,0.5288,3.0555,0.2692,0.2948,3.0187,0.2621,0.2200,3.0044,-0.1104,0.2823,2.9875,-0.1659,-0.1423,2.9124,-0.1634,-0.5166,2.9987,-0.1660,-0.6118,2.9111,0.0425,0.2739,3.0025,0.0648,-0.1473,2.9710,0.0607,-0.5205,3.0447,0.1213,-0.6046,2.9185,0.0111,0.7871,2.8024,-0.1517,0.3557,2.7461,-0.1418,0.3769,2.7410,0.2426,0.1425,2.9977,0.2839,0.2035,2.9830
12.5341,-0.0304,0.2798,3.0354,-0.0029,0.5694,2.9020,0.0258,0.8473,2.7521,0.0575,0.9033,2.6878,-0.1503,0.7789,2.8584,-0.2889,0.5838,2.9232,-0.2019,0.4309,2.7632,-0.1676,0.3863,2.7557,0.1750,0.7589,2.9170,0.2275,0.5272,3.0503,0.2726,0.2915,3.0123,0.2684,0.2203,2.9906,-0.1062,0.2808,2.9878,-0.1715,-0.1497,2.9160,-0.2351,-0.5161,3.0148,-0.1946,-0.6127,2.9213,0.0464,0.2723,3.0021,0.0736,-0.1467,2.9687,0.0690,-0.5196,3.0434,0.1225,-0.6075,2.9165,0.0188,0.7794,2.7920,-0.1306,0.3514,2.7489,-0.1588,0.4051,2.7141,0.2582,0.1476,2.9883,0.2919,0.1926,2.9687
12.6004,-0.0215,0.2736,3.0333,0.0032,0.5618,2.8968,0.0281,0.8398,2.7460,0.0594,0.8965,2.6825,-0.1471,0.7744,2.8551,-0.2791,0.5757,2.9252,-0.1856,0.4235,2.7766,-0.1516,0.3754,2.7689,0.1773,0.7555,2.9154,0.2290,0.5222,3.0464,0.2739,0.2893,3.0072,0.2687,0.2154,2.9807,-0.0960,0.2714,2.9852,-0.1704,-0.1677,2.9396,-0.2444,-0.5138,3.0326,-0.2048,-0.6120,2.9266,0.0539,0.2683,3.0006,0.0842,-0.1477,2.9650,0.0721,-0.5184,3.0429,0.1182,-0.6101,2.9180,0.0219,0.7719,2.7861,-0.1175,0.3383,2.7572,-0.1440,0.3892,2.7249,0.2607,0.1441,2.9750,0.2894,0.1854,2.9497
12.6670,-0.0181,0.2695,3.0334,0.0062,0.5571,2.8942,0.0304,0.8345,2.7409,0.0608,0.8918,2.6777,-0.1444,0.7674,2.8507,-0.2683,0.5711,2.9285,-0.1712,0.4143,2.7875,-0.1329,0.3690,2.7804,0.1795,0.7513,2.9116,0.2315,0.5184,3.0433,0.2750,0.2872,2.9988,0.2671,0.2119,2.9696,-0.0930,0.2666,2.9841,-0.1675,-0.1706,2.9479,-0.2436,-0.5184,3.0341,-0.2065,-0.6127,2.9274,0.0576,0.2649,3.0018,0.0869,-0.1505,2.9629,0.0739,-0.5164,3.0432,0.1209,-0.6095,2.9183,0.0245,0.7667,2.7817,-0.0909,0.3312,2.7748,-0.1464,0.3666,2.7378,0.2615,0.1444,2.9613,0.2815,0.2195,2.9323
12.7337,-0.0172,0.2693,3.0330,0.0082,0.5559,2.8923,0.0337,0.8321,2.7371,0.0632,0.8897,2.6738,-0.1394,0.7670,2.8477,-0.2606,0.5695,2.9315,-0.1596,0.4122,2.7942,-0.1209,0.3710,2.7893,0.1842,0.7485,2.9063,0.2343,0.5175,3.0367,0.2747,0.2871,2.9935,0.2635,0.2124,2.9605,-0.0915,0.2670,2.9837,-0.1692,-0.1678,2.9456,-0.2478,-0.5201,3.0321,-0.2070,-0.6130,2.9273,0.0578,0.2640,3.0016,0.0872,-0.1504,2.9623,0.0743,-0.5166,3.0426,0.1187,-0.6111,2.9179,0.0274,0.7646,2.7784,-0.0918,0.3402,2.7676,-0.1376,0.3786,2.7477,0.2485,0.1430,2.9460,0.2846,0.2045,2.9273
12.7999,-0.0165,0.2702,3.0326,0.0107,0.5562,2.8910,0.0391,0.8314,2.7352,0.0681,0.8877,2.6714,-0.1360,0.7669,2.8465,-0.2498,0.5637,2.9314,-0.1424,0.4084,2.7968,-0.1059,0.3618,2.8009,0.1915,0.7481,2.9022,0.2366,0.5173,3.0332,0.2740,0.2885,2.9852,0.2585,0.2145,2.9514,-0.0907,0.2691,2.9836,-0.1745,-0.1504,2.9340,-0.2528,-0.5121,3.0336,-0.2105,-0.6089,2.9297,0.0584,0.2644,3.0008,0.0905,-0.1482,2.9633,0.0782,-0.5182,3.0412,0.1184,-0.6129,2.9171,0.0320,0.7642,2.7766,-0.0651,0.3272,2.8098,-0.1186,0.3530,2.7543,0.2470,0.1447,2.9395,0.2790,0.2235,2.9171
